company,name,salary_top,salary_bottom,field,education,skills
company 78,job 781,5339.4162310307565,4167.785981707901,['apprenticeship'],['MBA'],"['Army', 'Residential Sales', 'Childcare & Outside School Hours Care ', 'Oil & Gas - Drilling']"
company 78,job 782,3562.4068569573387,2220.458440635864,['full time'],['secondary'],"['Engineering Drafting', 'Materials Sciences']"
company 78,job 783,6962.345859391432,2670.5139770909636,['internship'],['PhD'],"['Retail Assistants ', 'Management', 'Audit - External', 'Mining - Engineering & Maintenance ']"
company 78,job 784,7846.823436533847,7463.130348014535,['apprenticeship'],['tertiary'],"['Quality Assurance & Control', 'Funds Management', 'Nursing - Community, Maternal & Child Health', 'Contracts Administration', 'Other']"
company 78,job 785,8590.482563578887,5826.177585738843,['casual'],['apprenticeship'],"['Community Development', 'Purchasing, Procurement & Inventory']"
company 78,job 786,8109.442090985268,1779.1563249006404,['apprenticeship'],['secondary'],"['Other', 'Mining - Operations']"
company 78,job 787,4269.397565549263,2343.0851007120314,['apprenticeship'],['apprenticeship'],"['Consulting & Generalist HR', 'Oil & Gas - Operations', 'Materials Sciences', 'Other', 'Nursing - Community, Maternal & Child Health']"
company 78,job 788,7778.21737722503,4814.350553369333,['casual'],['secondary'],"['Other', 'Printing & Publishing Services', 'Management', 'Management', 'Other']"
company 78,job 789,9212.981907355581,4033.973540986353,['casual'],['none'],"['Modelling & Simulation', 'Rail & Maritime Transport', 'Management', 'Gaming']"
company 79,job 790,8397.813629462498,6125.772220337625,['full time'],['PhD'],"['Sales - Outbound', 'Environmental, Earth & Geosciences', 'Government - State ']"
company 79,job 791,7277.486631067398,6388.741659444157,['casual'],['tertiary'],"['Valuation', 'Financial Planning', 'Performing Arts', 'Pickers & Packers']"
company 79,job 792,2566.903398345962,2366.046417708788,['casual'],['masters'],['Veterinary Services & Animal Welfare']
company 79,job 793,4115.28139661473,3544.4241738631754,['part time'],['masters'],"['Management - Store ', 'Audit - External', 'Ambulance/Paramedics', 'Quality Assurance & Control']"
company 79,job 794,9346.710143208484,1246.2555303206723,['part time'],['secondary'],"['Planning', 'All Education & Training ', 'Other', 'Business Services & Corporate Advisory', 'Waiting Staff']"
company 79,job 795,9564.532826602393,6162.279825239903,['casual'],['apprenticeship'],"['Sales - Outbound', 'All Retail & Consumer Products ', 'All Self Employment']"
company 79,job 796,3098.6185761796723,2860.122893014978,['casual'],['PhD'],"['Other', 'Oil & Gas - Operations']"
company 79,job 797,6769.928152347269,1992.4219011177845,['part time'],['MBA'],['Security']
company 79,job 798,9103.59476870108,5779.638366173594,['casual'],['MBA'],['Teaching - Primary']
company 79,job 799,6046.03619250073,879.5118776598432,['full time'],['PhD'],"['Journalism & Writing', 'Trade Marketing', 'Brokerage', 'Corporate & Commercial Law', 'Rail & Maritime Transport']"
company 80,job 800,6378.64644901849,732.170777289104,['part time'],['MBA'],"['All Trades & Services ', 'Consulting & Strategy', 'Construction Law']"
company 80,job 801,3996.8402908708367,3715.174114688911,['full time'],['secondary'],"['Warehousing, Storage & Distribution ', 'Engineering - Network', 'Construction Law', 'Biotechnology & Genetics', 'Farm Management']"
company 80,job 802,1976.3212086165627,532.2223871425936,['casual'],['secondary'],['Business/Systems Analysts']
company 80,job 803,7770.630374183386,4211.500884980282,['part time'],['none'],"['Bookkeeping & Small Practice Accounting', 'Chiropractic & Osteopathic', 'Plant & Machinery Operators ', 'Banking - Retail/Branch', 'Oil & Gas - Drilling']"
company 80,job 804,7986.5248919058895,1510.4614770327973,['full time'],['apprenticeship'],"['Management', 'Team Leaders/Supervisors', 'Environmental Services', 'Strategy & Planning']"
company 80,job 805,2487.014517847865,1456.7358826828747,['full time'],['none'],"['All Human Resources & Recruitment ', 'Technical Writing', 'Sales']"
company 80,job 806,9551.532727740318,206.49523199144704,['full time'],['apprenticeship'],"['Data Entry & Word Processing', 'Production, Planning & Scheduling']"
company 80,job 807,2302.1405772606117,1884.0178355969529,['apprenticeship'],['none'],"['Compliance & Risk', 'Insurance & Superannuation Law', 'Pharmaceuticals & Medical Devices', 'Board Appointments']"
company 80,job 808,2159.7191815792194,614.4390629918872,['casual'],['apprenticeship'],"['Field Engineering', 'Audit - External', 'Media Strategy, Planning & Buying', 'Management - Vocational', 'Systems Accounting & IT Audit']"
company 80,job 809,6355.298065695798,1053.2426990372378,['part time'],['apprenticeship'],"['Systems Accounting & IT Audit', 'Trade Marketing', 'Client & Sales Administration']"
company 81,job 810,6276.029250813754,2329.51212846325,['part time'],['PhD'],"['Family Law', 'Production, Planning & Scheduling', 'Fishing & Aquaculture', 'Records Management & Document Control', 'Oil & Gas - Operations']"
company 81,job 811,9306.170805180649,8288.63829588492,['internship'],['MBA'],"['Oil & Gas - Production & Refinement', 'Couriers, Drivers & Postal Services', 'All Administration & Office Support ', 'Management & Support', 'Claims']"
company 81,job 812,7240.345395970181,1115.6274648220176,['part time'],['apprenticeship'],"['Business Services & Corporate Advisory', 'Warehousing, Storage & Distribution ', 'Management - Area/Multi-site']"
company 81,job 813,7813.384272900707,4346.204637449706,['full time'],['secondary'],"['Oil & Gas - Exploration & Geoscience', 'Event Management']"
company 81,job 814,8718.696399523189,4256.393101355698,['casual'],['masters'],"['COO & MD', 'Nursing - Management', 'Product Management & Development', 'All Farming, Animals & Conservation ']"
company 81,job 815,7876.853555998401,5450.298816207272,['part time'],['MBA'],"['Insolvency & Corporate Recovery', 'Compliance & Risk']"
company 81,job 816,9079.729203326038,2827.856024559292,['casual'],['masters'],"['Mining - Engineering & Maintenance ', 'Graphic Design']"
company 81,job 817,2430.2370717620934,217.6446371990104,['full time'],['PhD'],['Engineering - Network']
company 81,job 818,9336.758634751312,3014.6399215824003,['internship'],['masters'],"['Management', 'Farm Management', 'Legal Practice Management', 'Management & Support', 'Conservation, Parks & Wildlife']"
company 81,job 819,3635.006724188824,482.03705991148314,['part time'],['MBA'],"['All Community Services & Development ', 'Management', 'All Accounting ']"
company 82,job 820,7417.5768447726805,5186.843521859444,['casual'],['PhD'],"['Legal Practice Management', 'Management', 'Analysts', 'Winery & Viticulture']"
company 82,job 821,5110.2648490018155,4596.522458411967,['apprenticeship'],['tertiary'],"['Organisational Development', 'Natural Therapies & Alternative Medicine', 'Gaming']"
company 82,job 822,9133.763245577551,681.6852596116573,['apprenticeship'],['secondary'],"['Nursing - Psych, Forensic & Correctional Health', 'Product Management & Development', 'All Government & Defence ', 'All Marketing & Communications ', 'Compliance & Risk']"
company 82,job 823,5836.005617020475,687.8540849110726,['apprenticeship'],['MBA'],"['Oil & Gas - Production & Refinement', 'Other', 'Management']"
company 82,job 824,9962.067260995991,2475.0115570084718,['full time'],['tertiary'],"['Management', 'Treasury', 'Pharmacy']"
company 82,job 825,3290.1227828765986,2014.6482361923456,['internship'],['apprenticeship'],['Supervisors']
company 82,job 826,4981.8570094689985,4763.7602466287135,['casual'],['PhD'],"['All Hospitality & Tourism ', 'Management - Department/Assistant']"
company 82,job 827,5603.2721750280325,529.4478095975563,['full time'],['secondary'],"['PA, EA & Secretarial', 'Commercial Sales, Leasing & Property Mgmt', 'Management', 'All Banking & Financial Services ']"
company 82,job 828,7564.470269766343,1589.3035451457815,['apprenticeship'],['secondary'],['All Healthcare & Medical ']
company 82,job 829,2402.2362777725125,1148.0738392409728,['casual'],['masters'],"['Funds Management', 'Labourers ']"
company 83,job 830,8553.554485362753,6082.641970728281,['full time'],['masters'],"['Nursing - Midwifery, Neo-Natal, SCN & NICU', 'Oil & Gas - Exploration & Geoscience', 'Surveying', 'Warehousing, Storage & Distribution ']"
company 83,job 831,6376.49373004528,1268.3953229444521,['apprenticeship'],['none'],"['Management', 'Reservations', 'Machine Operators']"
company 83,job 832,6553.780771931225,6226.436266504726,['internship'],['tertiary'],"['Agronomy & Farm Services', 'Business/Systems Analysts', 'Event Management', 'Supervisors/Team Leaders', 'Conservation, Parks & Wildlife']"
company 83,job 833,3475.701544113322,2499.8699721746866,['internship'],['apprenticeship'],"['Mining - Processing', 'Fund Administration', 'Oil & Gas - Engineering & Maintenance']"
company 83,job 834,7480.826181649855,6027.213729249593,['part time'],['MBA'],"['All CEO & General Management', 'Market Research & Analysis', 'Actuarial', 'Locksmiths']"
company 83,job 835,8537.903313562992,3226.407540340195,['apprenticeship'],['secondary'],"['Physiotherapy, OT & Rehabilitation ', 'Direct Marketing & CRM', 'Management - Agency', 'Natural Resources & Water', 'Generalists - In-house']"
company 83,job 836,8535.424751753315,1865.5030450145925,['casual'],['MBA'],"['Road Transport ', 'Management', 'Claims']"
company 83,job 837,4754.687893041691,3787.0009594405574,['part time'],['tertiary'],"['Payroll', 'Sales Coordinators', 'Consultants']"
company 83,job 838,7073.981511933991,6333.958370048856,['internship'],['none'],"['Fitters, Turners & Machinists', 'Management']"
company 83,job 839,3807.2861891126477,1648.1243567264369,['apprenticeship'],['apprenticeship'],"['Analysts', 'Other', 'Sales']"
company 84,job 840,5725.100553042846,5636.771924641483,['casual'],['none'],"['All Real Estate & Property ', 'Biotechnology & Genetics', ""Workers' Compensation""]"
company 84,job 841,1684.6796149765198,685.4725588237598,['casual'],['PhD'],"['Government - State ', 'Road Transport ', 'Legal Secretaries', 'Clinical/Medical Research', 'Retail & Property Development']"
company 84,job 842,5211.351457583134,244.9901319509773,['full time'],['PhD'],"['Aged & Disability Support ', 'Nursing - Theatre & Recovery']"
company 84,job 843,3106.680920168835,1967.7885950713303,['internship'],['PhD'],"['Supervisors', 'Landscape Architecture', 'Technicians ', 'Pathology', 'Management - Agency']"
company 84,job 844,8836.405559128718,3746.7861339580068,['internship'],['none'],['Treasury']
company 84,job 845,7010.378931801895,2201.7205135939535,['internship'],['apprenticeship'],"['Management', 'Project Engineering', 'Accounts Payable', 'Police & Corrections', 'Family Law']"
company 84,job 846,7328.514166817078,4641.861200046391,['casual'],['apprenticeship'],"['Generalists - Law Firm', 'Other', 'Other', 'Painters & Sign Writers']"
company 84,job 847,9656.573506036253,3163.6691613245393,['part time'],['secondary'],"['Environmental, Earth & Geosciences', 'Automotive Trades ', 'Plant & Machinery Operators ', 'Retail Assistants ', 'Dental ']"
company 84,job 848,6730.673121793322,853.1089988359996,['internship'],['secondary'],"['Inventory & Fixed Assets', 'Environmental, Earth & Geosciences', 'Nannies & Babysitters', 'Architects']"
company 84,job 849,8932.673571074005,1854.5306201538292,['full time'],['masters'],"['Other', 'All Engineering ', 'Other', 'All Farming, Animals & Conservation ']"
company 85,job 850,5576.471874377404,1126.8953746254806,['apprenticeship'],['tertiary'],"['Strategy & Planning', 'Natural Resources & Water', 'Management', 'Financial Managers & Controllers']"
company 85,job 851,7640.9717636786545,3846.63362661663,['apprenticeship'],['tertiary'],"['Other', 'Retail Assistants ', 'Technical Writing']"
company 85,job 852,7526.005783529693,7114.4779274117045,['internship'],['secondary'],['Promotions']
company 85,job 853,3848.3355343097246,1165.522317443466,['full time'],['secondary'],['Fashion & Textile Design']
company 85,job 854,9713.087099672197,4712.585515694577,['apprenticeship'],['none'],"['Technical Writing', 'Industrial Design']"
company 85,job 855,7897.826267606181,5641.821826955938,['internship'],['none'],"['Product Management & Development', 'Assistant Accountants', 'Housekeeping', 'Bakers & Pastry Chefs', 'Building Trades']"
company 85,job 856,9063.781766551761,4845.9456980151135,['internship'],['MBA'],"['Underwriting', 'Chemical Engineering']"
company 85,job 857,7960.9117968674345,3672.2034090122647,['part time'],['masters'],"['Collections', 'All Advertising, Arts & Media', 'Stockbroking & Trading', 'Telecommunications', 'Nursing - Management']"
company 85,job 858,5585.289421811852,3534.9487022259173,['internship'],['masters'],"['Oil & Gas - Drilling', 'Company Secretaries', 'Recruitment - Agency', 'Aged & Disability Support ', 'Oil & Gas - Engineering & Maintenance']"
company 85,job 859,7033.374870278027,4048.051218980504,['full time'],['PhD'],"['Accounts Officers/Clerks', 'Personal Injury Law', 'Other']"
company 86,job 860,3808.897815095301,2624.6221512297243,['internship'],['PhD'],['Technical Writing']
company 86,job 861,9017.541891794297,6855.08374338574,['apprenticeship'],['apprenticeship'],"['Maintenance', 'Tour Guides', 'Computer Operators', 'General/Business Unit Manager']"
company 86,job 862,7806.594212431373,2586.36236866541,['apprenticeship'],['tertiary'],"['All Real Estate & Property ', 'CEO', 'Dental ', 'Landscape Architecture']"
company 86,job 863,9414.380173347874,2000.167267824784,['part time'],['MBA'],"[""Workers' Compensation"", 'Plumbers']"
company 86,job 864,9666.427416437862,8577.180606212547,['apprenticeship'],['secondary'],['Workplace Training & Assessment']
company 86,job 865,8131.060953124589,3026.7703524767608,['internship'],['secondary'],"['Credit', 'Power Generation & Distribution', 'All Marketing & Communications ', 'Systems Engineering']"
company 86,job 866,6469.248023015341,1290.0590448759554,['apprenticeship'],['tertiary'],"['Project Engineering', 'Company Secretaries', 'Architecture', 'Management', 'Valuation']"
company 86,job 867,7369.014103737066,1596.5399296054595,['full time'],['MBA'],['Quality Assurance & Control']
company 86,job 868,8407.591332071206,4377.498166749378,['full time'],['MBA'],"['Community Services & Development', 'Estimating', 'Engineering - Network', 'Housekeeping']"
company 86,job 869,3918.611732090337,1226.6197852357775,['full time'],['tertiary'],"['Treasury', 'Psychology, Counselling & Social Work ', 'Natural Resources & Water']"
company 87,job 870,1379.4804777461034,1163.8974635311904,['apprenticeship'],['none'],"[""Workers' Compensation"", 'Project Management']"
company 87,job 871,6871.853225391562,196.52765242555213,['part time'],['none'],"['Automotive Engineering', 'Interior Design', 'Oil & Gas - Drilling', 'Client Services', 'Sales Coordinators']"
company 87,job 872,6509.303419411088,2042.8801478387836,['part time'],['none'],"['Help Desk & IT Support', 'Gaming', 'Brokerage', 'Policy, Planning & Regulation']"
company 87,job 873,3521.191453018473,3289.5815509688764,['internship'],['apprenticeship'],"['Architectural Drafting', 'Law Clerks & Paralegals', 'Supervisors/Team Leaders', 'All Design & Architecture', 'Merchandisers']"
company 87,job 874,4712.551163431094,3907.5951347833848,['full time'],['PhD'],"['Treasury', 'Taxation', 'Corporate Finance & Investment Banking']"
company 87,job 875,7033.952669720838,1148.1311190088318,['full time'],['PhD'],"['Electrical/Electronic Engineering', 'Engineering Drafting', 'Library Services & Information Management']"
company 87,job 876,9941.917958807371,9579.661197228625,['casual'],['apprenticeship'],"['Event Management', 'Mining - Exploration & Geoscience', 'Corporate Development', 'Management - Department/Assistant']"
company 87,job 877,9670.614297283528,6448.841882279947,['internship'],['secondary'],"['Project Management', 'Records Management & Document Control', 'Child Welfare, Youth & Family Services ', 'Maintenance', 'Editing & Publishing']"
company 87,job 878,5987.357228502229,1117.2262896042894,['full time'],['none'],"['Planning', 'Gaming', 'Airlines', 'All Marketing & Communications ']"
company 87,job 879,4717.77236944819,2054.357824164694,['part time'],['MBA'],"['Fundraising', 'Teaching Aides & Special Needs', 'Other']"
company 88,job 880,2705.7903223903068,925.8526086344232,['casual'],['apprenticeship'],"['Maintenance', 'All Education & Training ', 'Architectural Drafting', 'Engineering - Software']"
company 88,job 881,7862.1209910458565,5959.395830825074,['casual'],['masters'],"['Architects', 'Planning', 'Office Management', 'Teaching - Secondary']"
company 88,job 882,7615.080499363478,320.9823141316026,['casual'],['PhD'],"['Brand Management', 'All Education & Training ']"
company 88,job 883,3687.3935344887623,1085.1200800280346,['internship'],['tertiary'],"['Modelling & Simulation', 'Environmental Engineering', 'Settlements']"
company 88,job 884,6242.39234013298,28.570702823716985,['apprenticeship'],['secondary'],"['Import/Export & Customs', 'Audit - Internal', 'Other', 'Bakers & Pastry Chefs']"
company 88,job 885,5773.326100514689,128.60333937592227,['full time'],['masters'],"['Other', 'Buying', 'All Healthcare & Medical ', 'Food Technology & Safety']"
company 88,job 886,9420.753136199786,9199.985776201385,['part time'],['secondary'],"['All Administration & Office Support ', 'PA, EA & Secretarial', 'Psychology, Counselling & Social Work ', 'Building Services Engineering']"
company 88,job 887,8391.822615896052,6938.654005469438,['internship'],['tertiary'],"['Navy', 'Community Services & Development', 'Emergency Services', 'Mining - Drill & Blast']"
company 88,job 888,9795.549732383846,4177.627142103864,['casual'],['secondary'],"['Mechanical Engineering', 'Account & Relationship Management', 'Receptionists', 'Bar & Beverage Staff', 'Self Employment']"
company 88,job 889,8445.171770787942,4481.445288018757,['casual'],['MBA'],"['Child Welfare, Youth & Family Services ']"
company 89,job 890,7514.366549897848,3620.229114191327,['casual'],['MBA'],"['Analysis & Reporting', 'Credit', 'Agency Account Management', 'Event Management']"
company 89,job 891,5861.970073304808,4123.969016719617,['casual'],['masters'],"['Assessment', 'Community Development']"
company 89,job 892,6191.110851142628,4930.135171609813,['part time'],['masters'],['Building Trades']
company 89,job 893,2185.514759450987,170.34348937905563,['casual'],['PhD'],"['Nursing - Psych, Forensic & Correctional Health', 'Developers/Programmers ', 'All Sales ', 'Air Force', 'Nursing - Community, Maternal & Child Health']"
company 89,job 894,8791.029983929917,5057.890324344819,['full time'],['masters'],"['Receptionists', 'Civil/Structural Engineering']"
company 89,job 895,737.0962783104973,482.9494345159169,['part time'],['MBA'],"['Business/Systems Analysts', 'Intellectual Property Law', 'Accounts Receivable/Credit Control']"
company 89,job 896,8245.336648601897,5751.353213498437,['casual'],['apprenticeship'],"['Automotive Trades ', 'Other', 'Nursing - A&E, Critical Care & ICU', 'Superannuation']"
company 89,job 897,3115.112528208784,1490.6768353669609,['apprenticeship'],['tertiary'],"['Mining - Operations', 'Butchers', 'Workplace Training & Assessment', 'Superannuation']"
company 89,job 898,9323.27298441901,128.51442810931536,['full time'],['masters'],"['Other', 'Child Welfare, Youth & Family Services ', 'Management']"
company 89,job 899,7167.461360998096,2738.758722930362,['internship'],['secondary'],"['Process Engineering', 'Policy, Planning & Regulation']"
company 90,job 900,4171.715558803939,1528.0663205526168,['full time'],['MBA'],['Business Services & Corporate Advisory']
company 90,job 901,3728.2568142431837,1130.0098237521206,['part time'],['secondary'],"['All Sales ', 'Business/Systems Analysts', 'Organisational Development']"
company 90,job 902,1964.491568738108,540.5350680965182,['apprenticeship'],['apprenticeship'],"['All Trades & Services ', 'Accounts Payable']"
company 90,job 903,4664.159869136763,2941.3679275865425,['internship'],['apprenticeship'],"['Health, Safety & Environment', 'All Construction ', 'Medical Imaging', 'Insurance & Superannuation Law']"
company 90,job 904,5383.520676072496,2281.4783993843357,['casual'],['PhD'],"['Army', 'Labourers ', 'Cost Accounting']"
company 90,job 905,9400.4987581823,3276.3113501502694,['full time'],['MBA'],"['Assistant Accountants', 'Accounts Receivable/Credit Control', 'Editing & Publishing', 'Corporate Development']"
company 90,job 906,9430.603744262367,1490.4084314189038,['apprenticeship'],['none'],['Modelling & Simulation']
company 90,job 907,3168.7389814360545,2216.3587570743703,['apprenticeship'],['apprenticeship'],['Bookkeeping & Small Practice Accounting']
company 90,job 908,7647.020024528311,5996.6642958614,['part time'],['PhD'],"['Analysis & Reporting', 'Planning & Scheduling', 'Marketing Communications']"
company 90,job 909,6332.834221530592,2749.12896602438,['internship'],['tertiary'],"['Physiotherapy, OT & Rehabilitation ', 'Performing Arts']"
company 91,job 910,6958.7916711969565,2515.7959998019473,['part time'],['apprenticeship'],"['Tax Law', 'Natural Therapies & Alternative Medicine', 'Machine Operators', 'Purchasing, Procurement & Inventory']"
company 91,job 911,7586.121707012216,7440.7993430648885,['casual'],['tertiary'],"['Management', 'Management', 'Performing Arts']"
company 91,job 912,9808.785163345288,2651.170829324242,['apprenticeship'],['PhD'],"['Management & Support', 'Volunteer Coordination & Support', 'Marketing Assistants/Coordinators', 'Library Services & Information Management']"
company 91,job 913,2193.4734722599246,605.1923079864197,['internship'],['secondary'],['Airlines']
company 91,job 914,9553.366430668559,3766.810837115732,['apprenticeship'],['MBA'],"['Dieticians', 'Oil & Gas - Drilling', 'Supervisors/Team Leaders']"
company 91,job 915,5723.957767738818,5228.289687072483,['full time'],['secondary'],"['All Sales ', 'Horticulture', 'Health, Safety & Environment', 'Financial Managers & Controllers', 'Gaming']"
company 91,job 916,3534.5991387344143,1606.8821940755895,['casual'],['PhD'],['Sales']
company 91,job 917,8567.163015787843,3037.8861589663675,['internship'],['PhD'],"['All Farming, Animals & Conservation ', 'Financial Accounting & Reporting', 'Management']"
company 91,job 918,8915.3995023615,8076.185911566235,['full time'],['none'],"['Automotive Trades ', 'Welders & Boilermakers ', 'Management', 'Generalists - In-house']"
company 91,job 919,8233.254051391394,2684.058493656154,['internship'],['PhD'],"['Bookkeeping & Small Practice Accounting', 'Management', 'Other', 'Data Entry & Word Processing']"
company 92,job 920,9179.281713481978,5236.00420798679,['full time'],['apprenticeship'],"['Waiting Staff', 'All Trades & Services ', 'Assembly & Process Work', 'Occupational Health & Safety']"
company 92,job 921,1834.4216900998788,153.0047433075188,['part time'],['MBA'],"['Financial Accounting & Reporting', 'Testing & Quality Assurance', 'Other']"
company 92,job 922,6870.7864100352035,3400.635743362196,['internship'],['apprenticeship'],"['Plumbers', 'Marketing Communications', 'Management', 'Medical Specialists']"
company 92,job 923,8416.608479088021,7637.454640918929,['casual'],['apprenticeship'],"['Industrial & Employee Relations', 'All Sales ', 'Veterinary Services & Animal Welfare']"
company 92,job 924,2346.774021961218,1823.906125236584,['full time'],['MBA'],"['Help Desk & IT Support', 'Client & Sales Administration', 'Management - Schools', 'Process Engineering', 'Dental ']"
company 92,job 925,8659.752525854938,5874.3058903471365,['full time'],['tertiary'],['Optical']
company 92,job 926,7016.688920780409,1744.4517753266787,['internship'],['none'],['Other']
company 92,job 927,3835.6629156616727,1375.3265826022355,['internship'],['apprenticeship'],"['Tax Law', 'Administrative Assistants ', 'All Science & Technology']"
company 92,job 928,4521.867933762097,2256.497818049447,['full time'],['tertiary'],"['Road Transport ', 'Claims', 'Legal Secretaries']"
company 92,job 929,1330.443502112172,1031.1194084528552,['apprenticeship'],['secondary'],"['Management - Schools', 'Chemical Engineering', 'Management', 'Other']"
company 93,job 930,9933.760496400868,7383.863095526247,['part time'],['PhD'],"['Web Development & Production', 'Valuation', 'Travel Agents/Consultants', 'Banking - Corporate & Institutional']"
company 93,job 931,9211.174726041892,6032.114100046926,['casual'],['none'],['All Real Estate & Property ']
company 93,job 932,9026.211420239759,1892.879862947312,['full time'],['PhD'],"['Engineering - Software', 'Natural Resources & Water', 'Organisational Development', 'Sales', 'Brokerage']"
company 93,job 933,9333.072058469414,4949.795189039808,['internship'],['secondary'],"['Field Engineering', 'Consulting & Generalist HR', 'Oil & Gas - Exploration & Geoscience', 'Management', 'Analysis & Reporting']"
company 93,job 934,8080.617618412559,5807.377370487718,['full time'],['MBA'],"['Performing Arts', 'Plant & Machinery Operators ', 'Production, Planning & Scheduling']"
company 93,job 935,7258.743004752381,1383.8761702417423,['part time'],['none'],"['Residential Leasing & Property Management', 'Quality Assurance & Control', 'Management', 'Research & Fellowships']"
company 93,job 936,5505.736293234484,501.855470673358,['apprenticeship'],['secondary'],"['Customer Service - Call Centre', 'Pickers & Packers', 'Product Management & Development']"
company 93,job 937,6173.693387645995,5659.400043394215,['part time'],['tertiary'],"['Navy', 'Other', 'Veterinary Services & Animal Welfare']"
company 93,job 938,3482.3142902943605,1675.135460021776,['part time'],['MBA'],"['Management & Change Consulting', 'Intellectual Property Law', 'Management', 'All Trades & Services ', 'Tax Law']"
company 93,job 939,8096.452028419474,3935.321992641646,['part time'],['MBA'],"['Employment Services', 'Nannies & Babysitters', 'All Sport & Recreation', 'Credit']"
company 94,job 940,9421.863389357492,7196.74927706297,['full time'],['secondary'],"['All Information & Communication Technology ', 'Brokerage', 'Foreperson/Supervisors', 'Banking - Business']"
company 94,job 941,9030.910220466178,8528.348812148733,['internship'],['PhD'],"['Agency Account Management', 'Tutoring', 'Management', 'Oil & Gas - Operations']"
company 94,job 942,7105.613586633947,3617.6346485367585,['internship'],['secondary'],"['Management', 'Other', 'Direct Marketing & CRM', 'Natural Therapies & Alternative Medicine']"
company 94,job 943,9966.616939146716,2286.8734527523793,['casual'],['PhD'],"['All Farming, Animals & Conservation ', 'Insurance & Superannuation Law', 'Security', 'Assessment', 'Community Development']"
company 94,job 944,9138.746591626073,593.1366785784353,['full time'],['PhD'],"['Marketing Communications', 'Water & Waste Engineering', 'Plant & Machinery Operators ', 'Engineering - Network', 'Sales Representatives/Consultants ']"
company 94,job 945,8207.626096185279,8029.947075167914,['full time'],['masters'],"['Receptionists', 'Other', 'Occupational Health & Safety', 'All Construction ']"
company 94,job 946,5615.98778997893,1782.1276073596193,['full time'],['apprenticeship'],"['Nursing - Aged Care ', 'New Business Development', 'Computer Operators', 'Medical Specialists']"
company 94,job 947,5234.782923466716,1634.4486823017446,['apprenticeship'],['tertiary'],"['All Hospitality & Tourism ', 'Teaching - Tertiary', 'Contracts Management', 'All Engineering ', 'Telecommunications']"
company 94,job 948,2527.0823302773724,877.2030214165105,['apprenticeship'],['apprenticeship'],"['Research & Fellowships', 'Fishing & Aquaculture', 'Other', 'Programming & Production']"
company 94,job 949,4055.414433472031,455.33930225222565,['apprenticeship'],['MBA'],"['Plumbers', 'Programming & Production', 'Floristry']"
company 95,job 950,9802.562882816375,5030.448483532033,['casual'],['secondary'],['Claims']
company 95,job 951,7199.433214302887,3628.4561199081722,['part time'],['tertiary'],"['Fleet Management', 'Other', 'Optical', 'Other', 'Quality Assurance & Control']"
company 95,job 952,6759.2570643489735,5201.4780885954415,['apprenticeship'],['apprenticeship'],"['Sales Coordinators', 'Public Relations & Corporate Affairs', 'Oil & Gas - Engineering & Maintenance']"
company 95,job 953,6407.876485750391,946.7519147321124,['casual'],['PhD'],"['Gaming', 'Other', 'Other']"
company 95,job 954,9093.450398329573,6092.41166508857,['internship'],['tertiary'],"['Nursing - Psych, Forensic & Correctional Health']"
company 95,job 955,9091.48369485381,6273.881180951668,['full time'],['MBA'],"['Insurance & Superannuation Law', 'All Sales ']"
company 95,job 956,9542.406670218343,9315.045487534648,['part time'],['none'],"['Banking - Corporate & Institutional', 'Psychology, Counselling & Social Work ', 'All Design & Architecture', 'Production, Planning & Scheduling', 'Illustration & Animation']"
company 95,job 957,6988.245600882465,4324.307208833466,['part time'],['secondary'],"['Plumbers', 'Architects']"
company 95,job 958,4492.6954225744585,2690.8125433948917,['part time'],['apprenticeship'],['Team Leaders/Supervisors']
company 95,job 959,1077.037620174821,989.0992381490515,['casual'],['secondary'],"['All Real Estate & Property ', 'Natural Resources & Water', 'Collections', 'Pharmaceuticals & Medical Devices', 'Maintenance']"
company 96,job 960,8462.632320488394,3915.388530233973,['casual'],['tertiary'],"['Engineering - Software', 'All Consulting & Strategy', 'Materials Handling Engineering', 'Corporate & Commercial Law', 'Painters & Sign Writers']"
company 96,job 961,5189.968887432608,2180.0837795813986,['internship'],['masters'],"['Management', 'Other', 'Management - Store ', 'Ambulance/Paramedics']"
company 96,job 962,7534.79100693208,3757.4903301336903,['apprenticeship'],['MBA'],"['Office Management', 'Security Services', 'Management']"
company 96,job 963,8951.241295180691,2982.921116301297,['part time'],['PhD'],"['Management', 'Purchasing, Procurement & Inventory']"
company 96,job 964,3121.5932859897334,8.34369832194981,['part time'],['none'],"['Architecture', 'Consulting & Generalist HR', 'Oil & Gas - Drilling']"
company 96,job 965,6129.281330070106,3908.352301392051,['internship'],['apprenticeship'],['Developers/Programmers ']
company 96,job 966,8590.381158750992,7647.485422361024,['casual'],['secondary'],"['Forensic Accounting & Investigation', 'Other', 'Media Strategy, Planning & Buying']"
company 96,job 967,9106.14244238592,2917.595426833546,['part time'],['secondary'],"['Engineering - Network', 'Oil & Gas - Production & Refinement', 'Fishing & Aquaculture', 'Aviation Services', 'Architectural Drafting']"
company 96,job 968,8577.032108661218,6506.894057529479,['internship'],['tertiary'],"['Architecture', 'Management & Support']"
company 96,job 969,8589.338539320006,4238.186323022879,['full time'],['masters'],"['Natural Therapies & Alternative Medicine', 'Dieticians', 'Banking - Retail/Branch', 'Employment Services', 'Teaching - Early Childhood']"
