company,name,salary_top,salary_bottom,type,education,latitude,longitude,skills,description
company 8,job 84,3824.9576184947755,715.5856025879925,part time,secondary,-33.9113572637853,151.48095637277495,['Pharmacy'],"Economic Rights Protection project (2006-2007)
implemented by Fund Against Violation of Law NGO in Yerevan and regions
of Armenia and funded by OSI is looking for a qualified Lawyer."
company 8,job 85,7095.318717810122,6920.526451284397,casual,PhD,-33.63387703771709,151.06899362536234,"['Cost Accounting', 'Locksmiths', 'Aerospace Engineering', 'Planning']",Monitis GFI CJSC is seeking a Senior Web Developer.
company 8,job 86,9050.208600083746,5255.7198957051905,casual,PhD,-33.806142461277304,151.2191263815341,['Trade Marketing'],"Firmplace Corporation is looking to hire a Senior
Developer with .NET/C#/ASP.NET/MSSQL experience."
company 8,job 87,7233.12951629979,3302.3153976570143,internship,PhD,-33.98334192202455,151.43927676002122,['Management - Department/Assistant'],"The QA Group Manager will manage the group of QA
engineers, build automated test suites for the trading software."
company 8,job 88,8881.907172507243,5069.889161740099,casual,postgraduate,-33.84343898098315,151.50801153386487,"['Computer Operators', 'Tour Guides']","Armeconombank OJSC is seeking Loan Specialists for the
Armenian Micro Lending Program (AMP)."
company 8,job 89,7976.289714238044,5779.318441235494,casual,PhD,-33.6719112034388,151.36728474670994,"['Planning', 'Event Management', 'Tax Law', 'Pharmacy', 'Fund Administration']","The Company is looking for an energetic, qualified and
experienced candidate who will be working in a shop specialized in
lighting systems."
company 9,job 90,6233.43449941003,4405.524566382304,internship,postgraduate,-34.021070796867704,151.2461646912848,"['Industrial Relations & Employment Law', 'Other', 'Management', 'Nursing - Management', 'Audit - Internal']","The incumbent will work as part of a global Facilities
Technical Services Team to provide MEP support to the facilities regional
and site managers. Successful candidates should have a good basic
understanding of MEP systems and be practically biased to the provision
of hands on and hands off support both locally and remotely."
company 9,job 91,9249.921356828323,2298.0116087223037,internship,PhD,-33.730209134393675,151.11774719697573,"['Oil & Gas - Exploration & Geoscience', 'Help Desk & IT Support', 'Retail Assistants ', 'Other', 'Library Services & Information Management']","The HR Specialist in Human Resource Management 
Department will be responsible for effective implementation of HR
processes in the bank."
company 9,job 92,1813.6945996869124,17.20035326876035,internship,masters,-33.615619325231144,151.26608133982418,['Management & Support'],"Cascade Insurance ICJSC is looking for a motivated,
self-driven candidate for the position of Assistant Underwriter. He/she
will be responsible for daily operations within the Retail Unit of
Underwriting department, reporting to the Principal Underwriter. The
incumbent should be detail-oriented, well organized and hard working
person, able to work in a western-style office environment towards the
achievement of team goals."
company 9,job 93,8073.034103451645,4498.330105555121,part time,masters,-33.794448088549,150.9268897045471,"['Analysis & Reporting', 'Developers/Programmers ', 'Electrical/Electronic Engineering']","NGO ""Bridge of Hope"" (BoH) is looking for a Project
Coordinator (PC) to work for its advocacy and education project. PC
ensures the implementation and coordination of activities of (BOH)
Project in Yerevan and in urban and rural communities of Tavush and
other related Marzes of Armenia, provides the project staff and
cooperating partner NGOs and governmental institutions with necessary
support to achieve the planned outputs and outcomes, strengthens the
cooperation between all existing structures, services, governmental and
non-governmental organizations in project related areas."
company 9,job 94,8717.99047599532,1753.1955589222869,full time,masters,-34.02968374323457,151.20342465700665,"['Assembly & Process Work', 'Merchandisers', 'Architects', 'Collections']","Entry-Level Client Solutions Engineers interact with
client organizations (banks, asset managers, hedge funds, exchanges,
financial technology companies) to help them build financial analytics
and data solutions based on OneMarketData's OneTick product suite. Their
responsibilities range from day-to-day client issue resolution and
support to remote deployment assistance to development of specialized
analytical components, handling of custom market data sources, on-site
consulting as well as communication of client issues to management."
company 9,job 95,7463.575919160643,6612.346282878463,casual,masters,-34.10777101178275,151.1719706325077,"['Claims', 'Mining - Exploration & Geoscience', 'All Sport & Recreation']","SAS Group LLC is seeking a hands-on Marketing and PR
Director to assume overall responsibility for the Groups supermarkets
chain in view of product management, planning, analysis, measurement and
reporting functions as well as merchandising, advertising, store
profitability with a particular emphasis on developing brand strategy,
in-store presentation, promotional planning and all aspects of marketing
and commercial activity."
company 9,job 96,6806.762536473239,2634.8015660893907,casual,masters,-33.66054714003954,151.35602192946348,"['New Business Development', 'Other']","The OSCE Office in Yerevan invites applications from
highly qualified, energetic and experienced Armenian professionals for
the post of Programme Assistant (G5) at the Human Rights Unit, to
substitute Mission Member on maternity leave. The incumbent, under the
direct supervision of the Human Rights Officer, will assist the staff of
the Human Rights Unit in implementation of the Units activities related
to operation of the projects. This short term assignment is anticipated
for the maximum period of 4 months: 12 May 2014 - 31 May 2014 (25
percentage of workload) and 01 June 2014 - 30 September 2014 (100
percentage of workload), with 01 August 2014 - 31 August 2014 of break in
service."
company 9,job 97,2565.1784756086495,1547.037192741565,full time,none,-33.8811917606396,151.28158078181843,"['Management - Store ', 'Materials Handling Engineering', 'Residential Sales', 'Kitchen & Sandwich Hands', 'Teaching - Early Childhood']","Cascade Insurance ICJSC is looking for a motivated,
self-driven, highly professional candidate for the position of Assistant
to Head of Development and Branch Management Unit. The successful
incumbent will be responsible for daily operations within the Development
and Branch Management Unit, reporting to the Head of Unit. The candidate
should be well organized and hard working person able to work in a
western-style office environment towards the achievement of team goals."
company 9,job 98,4041.968712541014,3523.9679030170055,full time,PhD,-33.857576826176114,150.9009698159725,"['Materials Sciences', 'Marketing Communications', 'Trade Marketing', 'Cleaning Services']","The successful candidate will become part of company's
growing development team. He/ she will be working mainly on the Backend
tier of company's applications."
